CIK;LatestCompanyName;NameChanged;NameVariants;AllNames
0001470550;INTERNATIONAL LEADERS CAPITAL Corp;TRUE;3;INTERNATIONAL LEADERS CAPITAL Corp | Journal of Radiology, Inc. | STAR CENTURY PANDAHO Corp
0001470699;Archipelago Learning, Inc.;FALSE;1;Archipelago Learning, Inc.
0001470701;China New Greenfood Co., Ltd;TRUE;2;China New Greenfood Co., Ltd | NewEra Technology Development Co., LTD
0001470719;MONAR INTERNATIONAL INC.;FALSE;1;MONAR INTERNATIONAL INC.
0001470795;OmniAmerican Bancorp, Inc.;FALSE;1;OmniAmerican Bancorp, Inc.
0001470862;Nissan Auto Lease Trust 2009-B;FALSE;1;Nissan Auto Lease Trust 2009-B
0001470915;Pharmagen, Inc.;TRUE;2;Pharmagen, Inc. | SUNPEAKS VENTURES, INC.
0001471038;GLOBAL DEFENSE TECHNOLOGY & SYSTEMS, INC.;FALSE;1;GLOBAL DEFENSE TECHNOLOGY & SYSTEMS, INC.
0001471088;OBA Financial Services, Inc.;FALSE;1;OBA Financial Services, Inc.
0001471089;MANTHEY REDMOND Corp;FALSE;1;MANTHEY REDMOND Corp
0001471092;Versailles Financial Corp;FALSE;1;Versailles Financial Corp
0001471136;Hondo Minerals Corp;TRUE;2;Hondo Minerals Corp | Tycore Ventures Inc
0001471232;GE Equipment Midticket LLC, Series 2009-1;FALSE;1;GE Equipment Midticket LLC, Series 2009-1
0001471254;Ford Credit Auto Owner Trust 2009-D;FALSE;1;Ford Credit Auto Owner Trust 2009-D
0001471256;Cullen Agricultural Holding Corp;FALSE;1;Cullen Agricultural Holding Corp
0001471261;Cobalt International Energy, Inc.;FALSE;1;Cobalt International Energy, Inc.
0001471265;Northwest Bancshares, Inc.;FALSE;1;Northwest Bancshares, Inc.
0001471266;Harvard Illinois Bancorp, Inc.;FALSE;1;Harvard Illinois Bancorp, Inc.
0001471270;ML BlueTrend FuturesAccess LLC;FALSE;1;ML BlueTrend FuturesAccess LLC
0001471271;Firemans Contractors, Inc.;FALSE;1;Firemans Contractors, Inc.
0001471302;Kemiao Garment Holding Group;TRUE;3;AIVTECH INTERNATIONAL GROUP CO. | Ecochild Inc. | Kemiao Garment Holding Group
0001471387;PMX Communities, Inc.;FALSE;1;PMX Communities, Inc.
0001471458;rue21, inc.;FALSE;1;rue21, inc.
0001471487;MEDISAFE 1 TECHNOLOGIES CORP;FALSE;1;MEDISAFE 1 TECHNOLOGIES CORP
0001471717;Logan Sound, Inc.;FALSE;1;Logan Sound, Inc.
0001471727;Better Choice Co Inc.;TRUE;2;Better Choice Co Inc. | Sport Endurance, Inc.
0001471728;Entergy Texas Restoration Funding, LLC;FALSE;1;Entergy Texas Restoration Funding, LLC
0001471781;GBT Technologies Inc.;TRUE;3;Forex International Trading Corp. | GBT Technologies Inc. | Gopher Protocol Inc.
0001471824;Teucrium Commodity Trust;FALSE;1;Teucrium Commodity Trust
0001471968;EnzymeBioSystems;FALSE;1;EnzymeBioSystems
0001472012;Immunome Inc.;FALSE;1;Immunome Inc.
0001472091;PDS Biotechnology Corp;TRUE;2;Edge Therapeutics, Inc. | PDS Biotechnology Corp
0001472093;Athens Bancshares Corp;FALSE;1;Athens Bancshares Corp
0001472147;Flameret, Inc.;FALSE;1;Flameret, Inc.
0001472174;PHYHEALTH Corp;FALSE;1;PHYHEALTH Corp
0001472277;KUN DE INTERNATIONAL HOLDINGS INC.;TRUE;2;KUN DE INTERNATIONAL HOLDINGS INC. | Secure Luggage Solutions Inc.
0001472343;Roka BioScience, Inc.;FALSE;1;Roka BioScience, Inc.
0001472374;Ultimate Indoor Football League;TRUE;2;ASSURED EQUITIES V CORP | Ultimate Indoor Football League
0001472468;XT Energy Group, Inc.;TRUE;3;Goa Sweet Tours Ltd. | XIANGTIAN (USA) AIR POWER CO., LTD. | XT Energy Group, Inc.
0001472485;NewEnergy Enterprise Management, Inc.;FALSE;1;NewEnergy Enterprise Management, Inc.
0001472486;NewTech Enterprise Management, Inc.;FALSE;1;NewTech Enterprise Management, Inc.
0001472494;United States Brent Oil Fund, LP;FALSE;1;United States Brent Oil Fund, LP
0001472595;R1 RCM INC.;TRUE;2;Accretive Health, Inc. | R1 RCM INC.
0001472601;RYU APPAREL INC.;TRUE;2;RESPECT YOUR UNIVERSE, INC. | RYU APPAREL INC.
0001472635;CHINA DU KANG CO. LTD.;FALSE;1;CHINA DU KANG CO. LTD.
0001472688;GHN Agrispan Holding Co;FALSE;1;GHN Agrispan Holding Co
0001472787;First American Financial Corp;FALSE;1;First American Financial Corp
0001472847;HARRISON VICKERS & WATERMAN INC;TRUE;2;HARRISON VICKERS & WATERMAN INC | SHARP PERFORMANCE INC
0001472862;WHITE SMILE GLOBAL, INC.;TRUE;2;Shawcore Development Corp | WHITE SMILE GLOBAL, INC.
0001472886;Ford Credit Floorplan Master Owner Trust A Series 2009-2;FALSE;1;Ford Credit Floorplan Master Owner Trust A Series 2009-2
0001472998;GreenPlex Services, Inc.;FALSE;1;GreenPlex Services, Inc.
0001473061;PostRock Energy Corp;FALSE;1;PostRock Energy Corp
0001473078;Chesapeake Lodging Trust;FALSE;1;Chesapeake Lodging Trust
0001473111;Mercedes-Benz Auto Receivables Trust 2009-1;FALSE;1;Mercedes-Benz Auto Receivables Trust 2009-1
0001473287;SMSA CRANE ACQUISITION CORP.;FALSE;1;SMSA CRANE ACQUISITION CORP.
0001473329;Harley-Davidson Motorcycle Trust 2009-3;FALSE;1;Harley-Davidson Motorcycle Trust 2009-3
0001473334;Nova Lifestyle, Inc.;TRUE;2;Nova Lifestyle, Inc. | Stevens Resources, Inc.
0001473490;Wall Street Media Co, Inc.;TRUE;3;BRIGHT MOUNTAIN HOLDINGS, INC. | MY CATALOGS ONLINE, INC. | Wall Street Media Co, Inc.
0001473495;John Deere Owner Trust 2009-B;FALSE;1;John Deere Owner Trust 2009-B
0001473579;NANOMIX Corp;TRUE;2;Boston Therapeutics, Inc. | NANOMIX Corp
0001473591;Sonora Resources Corp.;TRUE;2;Nature's Call Brands Inc. | Sonora Resources Corp.
0001473597;STR HOLDINGS, INC.;TRUE;2;STR HOLDINGS, INC. | STR Holdings, Inc.
0001473637;Eco-Tek Group, Inc.;TRUE;2;Eco-Tek Group, Inc. | Sandalwood Ventures
0001473652;China Teletech Ltd;FALSE;1;China Teletech Ltd
0001473654;LevelBlox, Inc.;TRUE;2;AlphaPoint Technology, Inc. | LevelBlox, Inc.
0001473675;AlphaMetrix Managed Futures III LLC;TRUE;2;AlphaMetrix Managed Futures III LLC | AlphaMetrix Managed Futures III LLC (AlphaMetrix WC Diversified Series)
0001473844;Stellar Bancorp, Inc.;TRUE;2;CBTX, Inc. | Stellar Bancorp, Inc.
0001473968;CenterPoint Energy Restoration Bond Company, LLC;FALSE;1;CenterPoint Energy Restoration Bond Company, LLC
0001473971;Citadel EFT, Inc.;FALSE;1;Citadel EFT, Inc.
0001474042;Baltic Trading Ltd;FALSE;1;Baltic Trading Ltd
0001474098;Pebblebrook Hotel Trust;FALSE;1;Pebblebrook Hotel Trust
0001474167;Cosmos Health Inc.;TRUE;3;Cosmos Health Inc. | Cosmos Holdings Inc. | PRIME ESTATES & DEVELOPMENTS INC
0001474227;Audience Productions, Inc.;FALSE;1;Audience Productions, Inc.
0001474266;Titanium Healthcare, Inc.;TRUE;2;SMSA GAINESVILLE ACQUISITION CORP. | Titanium Healthcare, Inc.
0001474301;Toys R Us Property Co I, LLC;FALSE;1;Toys R Us Property Co I, LLC
0001474307;KMP Futures Fund I LLC;FALSE;1;KMP Futures Fund I LLC
0001474348;Nelnet Student Loan Trust 2009-2;FALSE;1;Nelnet Student Loan Trust 2009-2
0001474432;Pure Storage, Inc.;FALSE;1;Pure Storage, Inc.
0001474439;Telenav, Inc.;TRUE;2;TeleNav, Inc. | Telenav, Inc.
0001474459;MEGAS INC;TRUE;2;DEWMAR INTERNATIONAL BMC, INC. | MEGAS INC
0001474464;New York REIT Liquidating LLC;TRUE;3;AMERICAN REALTY CAPITAL NEW YORK RECOVERY REIT INC | New York REIT Liquidating LLC | New York REIT, Inc.
0001474558;KAT EXPLORATION, INC.;FALSE;1;KAT EXPLORATION, INC.
0001474627;Dehaier Medical Systems Ltd;FALSE;1;Dehaier Medical Systems Ltd
0001474735;GENERAC HOLDINGS INC.;FALSE;1;GENERAC HOLDINGS INC.
0001474777;American Farmland Co;FALSE;1;American Farmland Co
0001474892;USAA Auto Owner Trust 2009-2;FALSE;1;USAA Auto Owner Trust 2009-2
0001474903;BGSF, INC.;TRUE;2;BG Staffing, Inc. | BGSF, INC.
0001475036;AMHEARST GLEN, INC.;FALSE;1;AMHEARST GLEN, INC.
0001475065;Tungsten Corp.;TRUE;2;Online Tele-Solutions, Inc. | Tungsten Corp.
0001475068;CarMax Auto Owner Trust 2009-2;FALSE;1;CarMax Auto Owner Trust 2009-2
0001475115;Eventbrite, Inc.;FALSE;1;Eventbrite, Inc.
0001475193;World Omni Automobile Lease Securitization Trust 2009-A;FALSE;1;World Omni Automobile Lease Securitization Trust 2009-A
0001475204;Meiguo Acquisition Corp;FALSE;1;Meiguo Acquisition Corp
0001475273;SOUPMAN, INC.;TRUE;2;PASSPORT ARTS INC. | SOUPMAN, INC.
0001475274;RetailMeNot, Inc.;FALSE;1;RetailMeNot, Inc.
0001475348;Luther Burbank Corp;FALSE;1;Luther Burbank Corp
0001475430;JOSHUA GOLD RESOURCES INC;TRUE;3;ABC Acquisition Corp 1501 | Bio-Carbon Systems International Inc. | JOSHUA GOLD RESOURCES INC
0001475448;BZ INTERMEDIATE HOLDINGS LLC;FALSE;1;BZ INTERMEDIATE HOLDINGS LLC
0001475606;CNH Equipment Trust 2009-C;FALSE;1;CNH Equipment Trust 2009-C
0001475748;AmeriCredit Prime Automobile Receivables Trust 2009-1;FALSE;1;AmeriCredit Prime Automobile Receivables Trust 2009-1
0001475841;National Bank Holdings Corp;FALSE;1;National Bank Holdings Corp
0001475899;NYTEX Energy Holdings, Inc.;FALSE;1;NYTEX Energy Holdings, Inc.
0001475922;Primerica, Inc.;FALSE;1;Primerica, Inc.
0001476034;Metropolitan Bank Holding Corp.;FALSE;1;Metropolitan Bank Holding Corp.
0001476045;Chatham Lodging Trust;FALSE;1;Chatham Lodging Trust
0001476150;Terreno Realty Corp;FALSE;1;Terreno Realty Corp
0001476170;Unilife Corp;FALSE;1;Unilife Corp
0001476204;Phillips Edison & Company, Inc.;TRUE;3;PHILLIPS EDISON GROCERY CENTER REIT I, INC. | Phillips Edison & Company, Inc. | Phillips Edison - ARC Shopping Center REIT Inc.
0001476246;Tropicana Entertainment Inc.;FALSE;1;Tropicana Entertainment Inc.
0001476264;WashingtonFirst Bankshares, Inc.;FALSE;1;WashingtonFirst Bankshares, Inc.
0001476278;MEDIENT STUDIOS, INC.;TRUE;2;FAIRWAY PROPERTIES, INC. | MEDIENT STUDIOS, INC.
0001476470;CARBON 612 Corp;FALSE;1;CARBON 612 Corp
0001476638;Rackwise, Inc.;TRUE;2;Cahaba Pharmaceuticals, Inc. | Rackwise, Inc.
0001476651;FCB FINANCIAL HOLDINGS, INC.;FALSE;1;FCB FINANCIAL HOLDINGS, INC.
0001476655;Antero Resources LLC;FALSE;1;Antero Resources LLC
0001476678;China Real Estate Acquisition Corp.;FALSE;1;China Real Estate Acquisition Corp.
0001476692;Pathmark Charter Corp;FALSE;1;Pathmark Charter Corp
0001476719;Crumbs Bake Shop, Inc.;TRUE;2;57th Street General Acquisition Corp | Crumbs Bake Shop, Inc.
0001476763;China Food & Beverage Acquisition Corp.;FALSE;1;China Food & Beverage Acquisition Corp.
0001476765;GOLUB CAPITAL BDC, Inc.;TRUE;2;GOLUB CAPITAL BDC, Inc. | Golub Capital BDC, Inc.
0001476840;Expensify, Inc.;FALSE;1;Expensify, Inc.
0001476886;Clarion Partners Property Trust Inc.;FALSE;1;Clarion Partners Property Trust Inc.
0001476919;Ford Credit Auto Owner Trust 2009-E;FALSE;1;Ford Credit Auto Owner Trust 2009-E
0001476963;NightHawk Biosciences, Inc.;TRUE;2;HEAT BIOLOGICS, INC. | NightHawk Biosciences, Inc.
0001476991;Chrysler Financial Auto Securitization Trust 2009-B;FALSE;1;Chrysler Financial Auto Securitization Trust 2009-B
0001477009;TREES Corp (Colorado);TRUE;4;Advanced Cannabis Solutions, Inc. | GENERAL CANNABIS CORP | Promap Corp | TREES Corp (Colorado)
0001477032;PROSPECT GLOBAL RESOURCES INC.;TRUE;2;PROSPECT GLOBAL RESOURCES INC. | Triangle Castings, Inc.
0001477130;COMMONWEALTH REALTY PARTNERS, INC.;FALSE;1;COMMONWEALTH REALTY PARTNERS, INC.
0001477168;Star Mountain Resources, Inc.;TRUE;3;JAMESON STANFORD RESOURCES Corp | MyOtherCountryClub.com | Star Mountain Resources, Inc.
0001477200;Rocket Fuel Inc.;FALSE;1;Rocket Fuel Inc.
0001477246;S&W Seed Co;FALSE;1;S&W Seed Co
0001477294;Sensata Technologies Holding plc;TRUE;2;Sensata Technologies Holding N.V. | Sensata Technologies Holding plc
0001477333;Cloudflare, Inc.;FALSE;1;Cloudflare, Inc.
0001477336;Ally Auto Assets LLC;FALSE;1;Ally Auto Assets LLC
0001477425;SendGrid, Inc.;FALSE;1;SendGrid, Inc.
0001477449;Teladoc Health, Inc.;TRUE;2;Teladoc Health, Inc. | Teladoc, Inc.
0001477472;Active Health Foods, Inc.;FALSE;1;Active Health Foods, Inc.
0001477488;Harley-Davidson Motorcycle Trust 2009-4;FALSE;1;Harley-Davidson Motorcycle Trust 2009-4
0001477720;Asana, Inc.;FALSE;1;Asana, Inc.
0001477776;ATTUNE RTD;FALSE;1;ATTUNE RTD
0001477815;Sweetgreen, Inc.;FALSE;1;Sweetgreen, Inc.
0001477845;Annovis Bio, Inc.;FALSE;1;Annovis Bio, Inc.
0001477961;Latitude Solutions, Inc.;FALSE;1;Latitude Solutions, Inc.
0001477968;Fairmount Bancorp, Inc.;FALSE;1;Fairmount Bancorp, Inc.
0001478069;CONTRAFECT Corp;FALSE;1;CONTRAFECT Corp
0001478085;Graham Packaging Co Inc.;FALSE;1;Graham Packaging Co Inc.
0001478087;VIM BEVERAGE, INC.;FALSE;1;VIM BEVERAGE, INC.
0001478121;Pfenex Inc.;FALSE;1;Pfenex Inc.
0001478132;AUXILLIUM ENERGY INC.;TRUE;2;AUXILLIUM ENERGY INC. | Selga Inc
0001478176;EURO SOLAR PARKS, INC.;FALSE;1;EURO SOLAR PARKS, INC.
0001478220;Campbell Global Trend Fund, L.P.;FALSE;1;Campbell Global Trend Fund, L.P.
0001478242;IQVIA HOLDINGS INC.;TRUE;3;IQVIA HOLDINGS INC. | Quintiles IMS Holdings, Inc. | Quintiles Transnational Holdings Inc.
0001478250;SLC Student Loan Trust 2009-3;FALSE;1;SLC Student Loan Trust 2009-3
0001478259;Medbook World, Inc;FALSE;1;Medbook World, Inc
0001478320;Adaptive Biotechnologies Corp;FALSE;1;Adaptive Biotechnologies Corp
0001478332;HOLLYWALL ENTERTAINMENT INC;TRUE;2;HOLLYWALL ENTERTAINMENT INC | NATIONAL INTELLIGENCE ASSOCIATION INC
0001478454;Eagle Bancorp Montana, Inc.;FALSE;1;Eagle Bancorp Montana, Inc.
0001478484;zulily, inc.;FALSE;1;zulily, inc.
0001478490;ADVANCED PIPE FITTING TECHNOLOGIES, INC.;FALSE;1;ADVANCED PIPE FITTING TECHNOLOGIES, INC.
0001478493;GreenCell, Inc;FALSE;1;GreenCell, Inc
0001478535;ABBY INC.;FALSE;1;ABBY INC.
0001478682;Empire Post Media, Inc.;FALSE;1;Empire Post Media, Inc.
0001478725;Virtus Oil & Gas Corp.;TRUE;2;Curry Gold Corp | Virtus Oil & Gas Corp.
0001478726;CHARTER FINANCIAL CORP;TRUE;2;CHARTER FINANCIAL CORP | Charter Financial Corp
0001478838;BRAINY BRANDS COMPANY, INC.;FALSE;1;BRAINY BRANDS COMPANY, INC.
0001478913;China Education Acquisition Corp.;FALSE;1;China Education Acquisition Corp.
0001478914;China High Technology Acquisition Corp.;FALSE;1;China High Technology Acquisition Corp.
0001478950;Excel Trust, Inc.;FALSE;1;Excel Trust, Inc.
0001478974;GLOBAL CONDIMENTS, INC.;FALSE;1;GLOBAL CONDIMENTS, INC.
0001479000;Viva Entertainment Group Inc.;TRUE;4;American Copper Corp. | Black River Petroleum Corp. | FARMACIA Corp | Viva Entertainment Group Inc.
0001479014;Healthway Shopping Network;FALSE;1;Healthway Shopping Network
0001479046;Tropicana Las Vegas Hotel & Casino, Inc.;FALSE;1;Tropicana Las Vegas Hotel & Casino, Inc.
0001479094;STAG Industrial, Inc.;FALSE;1;STAG Industrial, Inc.
0001479142;Alon Refining Krotz Springs, Inc.;FALSE;1;Alon Refining Krotz Springs, Inc.
0001479239;Kama Resources Inc.;FALSE;1;Kama Resources Inc.
0001479247;United States Commodity Index Funds Trust;FALSE;1;United States Commodity Index Funds Trust
0001479290;Revance Therapeutics, Inc.;FALSE;1;Revance Therapeutics, Inc.
0001479320;Vibe Ventures Inc.;FALSE;1;Vibe Ventures Inc.
0001479382;Borneo Industrial Fishery Corp Inc.;TRUE;3;Borneo Industrial Fishery Corp Inc. | China Xibolun Technology Holdings Corp | Dimus Partners Inc.
0001479419;Kala Pharmaceuticals, Inc.;FALSE;1;Kala Pharmaceuticals, Inc.
0001479426;DynaVox Inc.;FALSE;1;DynaVox Inc.
0001479488;New Western Energy Corp;FALSE;1;New Western Energy Corp
0001479526;China Modern Agricultural Information, Inc.;TRUE;2;China Modern Agricultural Information, Inc. | TRADE LINK WHOLESALERS INC.
0001479575;EnviraTrends, Inc;FALSE;1;EnviraTrends, Inc
0001479681;Nutex Health, Inc.;TRUE;3;Clinigence Holdings, Inc. | Nutex Health, Inc. | iGambit, Inc.
0001479683;Elite Energies, Inc.;FALSE;1;Elite Energies, Inc.
0001479750;Capital Bank Financial Corp.;FALSE;1;Capital Bank Financial Corp.
0001479915;CQENS Technologies Inc.;TRUE;3;CQENS Technologies Inc. | OICco ACQUISITION IV, INC. | VapAria Corp
0001479919;Face Up Entertainment Group, Inc.;TRUE;2;Face Up Entertainment Group, Inc. | Game Face Gaming, Inc.
0001479920;TBS International plc;FALSE;1;TBS International plc
0001480749;Volkswagen Auto Loan Enhanced Trust 2010-1;FALSE;1;Volkswagen Auto Loan Enhanced Trust 2010-1
0001480797;Wilder Filing, Inc.;FALSE;1;Wilder Filing, Inc.
0001481028;SUNHYDROGEN, INC.;TRUE;2;Hypersolar, Inc. | SUNHYDROGEN, INC.
0001481056;Zhongbao International, Inc.;TRUE;2;FITWAYVITAMINS, INC. | Zhongbao International, Inc.
0001481199;Delta Entertainment Group, Inc.;FALSE;1;Delta Entertainment Group, Inc.
0001481218;Massive Interactive, Inc.;TRUE;2;Massive Interactive, Inc. | Xtreme Oil & Gas, Inc.
0001481339;Cindisue Mining Corp;FALSE;1;Cindisue Mining Corp
0001481423;Virgin Media Investments Ltd;FALSE;1;Virgin Media Investments Ltd
0001481427;Technology Applications International Corp;TRUE;2;Raj Ventures, Inc. | Technology Applications International Corp
0001481443;TechCom, Inc.;FALSE;1;TechCom, Inc.
0001481444;World Omni Auto Receivables Trust 2010-A;FALSE;1;World Omni Auto Receivables Trust 2010-A
0001481504;XERIANT, INC.;TRUE;4;Banjo & Matilda, Inc. | EASTERN WORLD SOLUTIONS, INC. | Eastern World Solutions Inc. | XERIANT, INC.
0001481506;PAA NATURAL GAS STORAGE LP;FALSE;1;PAA NATURAL GAS STORAGE LP
0001481512;Ra Pharmaceuticals, Inc.;FALSE;1;Ra Pharmaceuticals, Inc.
0001481582;Ryerson Holding Corp;FALSE;1;Ryerson Holding Corp
0001481646;Accolade, Inc.;FALSE;1;Accolade, Inc.
0001481792;Quad/Graphics, Inc.;FALSE;1;Quad/Graphics, Inc.
0001481832;PREFERRED APARTMENT COMMUNITIES INC;FALSE;1;PREFERRED APARTMENT COMMUNITIES INC
0001482073;Pacific Clean Water Technologies, Inc.;TRUE;2;Pacific Clean Water Technologies, Inc. | Unseen Solar Inc
0001482075;Citadel Exploration, Inc.;TRUE;2;Citadel Exploration, Inc. | Subprime Advantage, Inc.
0001482080;CELLULAR DYNAMICS INTERNATIONAL, INC.;FALSE;1;CELLULAR DYNAMICS INTERNATIONAL, INC.
0001482179;Sur Ventures, Inc.;FALSE;1;Sur Ventures, Inc.
0001482199;Venture Lending & Leasing VI, Inc.;FALSE;1;Venture Lending & Leasing VI, Inc.
0001482278;Emoneco, Inc.;TRUE;2;Emoneco, Inc. | Mascot Ventures, Inc.
0001482361;Stratex Oil & Gas Holdings, Inc.;TRUE;2;POWAY MUFFLER & BRAKE, INC. | Stratex Oil & Gas Holdings, Inc.
0001482430;KBS Real Estate Investment Trust III, Inc.;FALSE;1;KBS Real Estate Investment Trust III, Inc.
0001482512;Hudson Pacific Properties, Inc.;FALSE;1;Hudson Pacific Properties, Inc.
0001482541;CEA Industries Inc.;TRUE;2;CEA Industries Inc. | Surna Inc.
0001482550;Clavis Technologies International Co., Ltd.;FALSE;1;Clavis Technologies International Co., Ltd.
0001482554;Hartford Great Health Corp.;TRUE;2;Hartford Great Health Corp. | Photoamigo, Inc.
0001482783;AmeriCredit Automobile Receivables Trust 2010-1;FALSE;1;AmeriCredit Automobile Receivables Trust 2010-1
0001482875;FactorShares 2X: S&P500 Bull/TBond Bear;FALSE;1;FactorShares 2X: S&P500 Bull/TBond Bear
0001482876;FactorShares 2X: TBond Bull/S&P500 Bear;FALSE;1;FactorShares 2X: TBond Bull/S&P500 Bear
0001482877;FactorShares 2X: S&P500 Bull/USD Bear;FALSE;1;FactorShares 2X: S&P500 Bull/USD Bear
0001482878;FactorShares 2X: Oil Bull/S&P500 Bear;FALSE;1;FactorShares 2X: Oil Bull/S&P500 Bear
0001482879;FactorShares 2X: Gold Bull/S&P500 Bear;FALSE;1;FactorShares 2X: Gold Bull/S&P500 Bear
0001482912;SLM Student Loan Trust 2010-1;FALSE;1;SLM Student Loan Trust 2010-1
0001482913;SLM Student Loan Trust 2010-2;FALSE;1;SLM Student Loan Trust 2010-2
0001482974;Carter Validus Mission Critical REIT, Inc.;FALSE;1;Carter Validus Mission Critical REIT, Inc.
0001482981;Vita Coco Company, Inc.;FALSE;1;Vita Coco Company, Inc.
0001483053;AJ Acquisition Corp I, Inc.;FALSE;1;AJ Acquisition Corp I, Inc.
0001483055;AJ Acquisition Corp. II, Inc.;FALSE;1;AJ Acquisition Corp. II, Inc.
0001483057;BAILEY FRANCES Corp;FALSE;1;BAILEY FRANCES Corp
0001483058;CHINA ALUMINUM FOIL, INC.;FALSE;1;CHINA ALUMINUM FOIL, INC.
0001483078;Onyx Service & Solutions, Inc;FALSE;1;Onyx Service & Solutions, Inc
0001483096;WILLIAMS PARTNERS L.P.;TRUE;3;ACCESS MIDSTREAM PARTNERS LP | CHESAPEAKE MIDSTREAM PARTNERS LP | WILLIAMS PARTNERS L.P.
0001483165;CarMax Auto Owner Trust 2010-1;FALSE;1;CarMax Auto Owner Trust 2010-1
0001483173;Tops Holding Corp;FALSE;1;Tops Holding Corp
0001483195;Oritani Financial Corp;FALSE;1;Oritani Financial Corp
0001483230;HAVAYA CORP;FALSE;1;HAVAYA CORP
0001483386;abrdn Precious Metals Basket ETF Trust;TRUE;3;Aberdeen Standard Precious Metals Basket ETF Trust | ETFS Precious Metals Basket Trust | abrdn Precious Metals Basket ETF Trust
0001483496;RED MOUNTAIN RESOURCES, INC.;FALSE;1;RED MOUNTAIN RESOURCES, INC.
0001483510;EXPRESS, INC.;FALSE;1;EXPRESS, INC.
0001483623;VITAMIN BLUE, INC.;FALSE;1;VITAMIN BLUE, INC.
0001483646;BLACKSTAR ENTERPRISE GROUP, INC.;FALSE;1;BLACKSTAR ENTERPRISE GROUP, INC.
0001483714;Antero Resources Finance Corp;FALSE;1;Antero Resources Finance Corp
0001483731;Enterologics, Inc.;FALSE;1;Enterologics, Inc.
0001483798;YABOO INC;FALSE;1;YABOO INC
0001483830;Niska Gas Storage Partners LLC;FALSE;1;Niska Gas Storage Partners LLC
0001483858;USAA Auto Owner Trust 2010-1;FALSE;1;USAA Auto Owner Trust 2010-1
0001483935;Empowered Products, Inc.;TRUE;2;Empowered Products, Inc. | On Time Filings, Inc.
0001484042;WEIKANG BIO-TECHNOLOGY GROUP CO., INC.;FALSE;1;WEIKANG BIO-TECHNOLOGY GROUP CO., INC.
0001484055;HELPEO INC.;FALSE;1;HELPEO INC.
0001484275;Honda Auto Receivables 2010-1 Owner Trust;FALSE;1;Honda Auto Receivables 2010-1 Owner Trust
0001484478;Furiex Pharmaceuticals, Inc.;FALSE;1;Furiex Pharmaceuticals, Inc.
0001484504;Gigamon Inc.;FALSE;1;Gigamon Inc.
0001484565;SOLENO THERAPEUTICS INC;TRUE;2;Capnia, Inc. | SOLENO THERAPEUTICS INC
0001484612;Outset Medical, Inc.;FALSE;1;Outset Medical, Inc.
0001484674;TORON INC.;FALSE;1;TORON INC.
0001484769;fuboTV Inc. /FL;TRUE;6;Brick Top Productions, Inc. | CAROLCO PICTURES, INC. | FaceBank Group, Inc. | Pulse Evolution Group, Inc. | Recall Studios, Inc. | fuboTV Inc. /FL
0001484778;ThredUp Inc.;FALSE;1;ThredUp Inc.
0001484931;GroveWare Technologies Ltd.;TRUE;2;GroveWare Technologies Ltd. | ePhoto Image, Inc.
0001484949;Jacksonville Bancorp, Inc.;FALSE;1;Jacksonville Bancorp, Inc.
0001485001;Oneida Financial Corp.;FALSE;1;Oneida Financial Corp.
0001485003;Sesen Bio, Inc.;TRUE;2;Eleven Biotherapeutics, Inc. | Sesen Bio, Inc.
